song_id|song_title|album_id|performer_id|release_date|release_year|release_month|release_day|apple_music_player_url
21321 | All 4 Tha Ca$h | 3386 | 220 | 1999-07-13 | 1999 | 7 | 13 | https://genius.com/songs/21321/apple_music_player
2909535 | BET 2015 Sprite Cypher - Joyner Lucas |  | 345077 | 2015-10-13 | 2015 | 10 | 13 | https://genius.com/songs/2909535/apple_music_player
45444 | We Gonna Ill | 361179 | 3862 | 2004-07-15 | 2004 | 7 | 15 | https://genius.com/songs/45444/apple_music_player
21335 | F.A.L.A. | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/21335/apple_music_player
3523687 | Gotta Love It | 397700 | 239255 | 2018-03-16 | 2018 | 3 | 16 | https://genius.com/songs/3523687/apple_music_player
3567 | Whatever | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/3567/apple_music_player
10212 | Any Type of Way | 7261 | 202 |  | 2003 |  |  | https://genius.com/songs/10212/apple_music_player
246478 | Stillmatic Album Art | 7029 | 56 | 2001-12-18 | 2001 | 12 | 18 | https://genius.com/songs/246478/apple_music_player
21306 | No Shame in My Game | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21306/apple_music_player
24362 | Scientifical Madness | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24362/apple_music_player
21418 | In This Life... | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21418/apple_music_player
21328 | Mostly Tha Voice | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/21328/apple_music_player
3590 | Tha Bullshit | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/3590/apple_music_player
72751 | Voices | 7628 | 3862 | 2009-07-31 | 2009 | 7 | 31 | https://genius.com/songs/72751/apple_music_player
44921 | So Amazing | 249293 | 2506 | 2008-09-30 | 2008 | 9 | 30 | https://genius.com/songs/44921/apple_music_player
24352 | Average Nigga | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24352/apple_music_player
56256 | Something 2 Ride 2 | 8867 | 471 | 2009-08-20 | 2009 | 8 | 20 | https://genius.com/songs/56256/apple_music_player
86736 | N.Y. State of Mind, Pt. III | 20890 | 56 | 2011-02-15 | 2011 | 2 | 15 | https://genius.com/songs/86736/apple_music_player
24354 | Black Cowboys | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24354/apple_music_player
3523667 | My Calling | 397700 | 239255 | 2018-03-16 | 2018 | 3 | 16 | https://genius.com/songs/3523667/apple_music_player
366284 | KRS-One Attacks | 4630 | 1269 | 1993-09-28 | 1993 | 9 | 28 | https://genius.com/songs/366284/apple_music_player
4097356 | Sway In The Morning Freestyle (13 November 2018) |  | 28879 | 2018-11-13 | 2018 | 11 | 13 | https://genius.com/songs/4097356/apple_music_player
21437 | Tha Squeeze | 3401 | 220 | 2001-09-11 | 2001 | 9 | 11 | https://genius.com/songs/21437/apple_music_player
5877 | The ? Remainz | 3386 | 220 |  | 1994 |  |  | https://genius.com/songs/5877/apple_music_player
21406 | Deadly Habitz | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21406/apple_music_player
6314 | Zonin' | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/6314/apple_music_player
701795 | Work Pt. II | 39654 | 103 |  |  |  |  | https://genius.com/songs/701795/apple_music_player
39033 | I've Committed Murder (Gang Starr Remix) | 168221 | 3832 |  | 2004 |  |  | https://genius.com/songs/39033/apple_music_player
21831 | Tha Realness | 3498 | 6309 | 1995-11-21 | 1995 | 11 | 21 | https://genius.com/songs/21831/apple_music_player
18644 | Sayin' Somethin' | 2798 | 5734 |  |  |  |  | https://genius.com/songs/18644/apple_music_player
90285 | Freestyle (Ten Crack Commandments) | 29662 | 103 | 1998-08-02 | 1998 | 8 | 2 | https://genius.com/songs/90285/apple_music_player
2401596 | Jazz Thing | 3386 | 220 | 1990-08-08 | 1990 | 8 | 8 | https://genius.com/songs/2401596/apple_music_player
68095 | Royce Is Like | 8846 | 471 | 2007-04-07 | 2007 | 4 | 7 | https://genius.com/songs/68095/apple_music_player
2467124 | 1st | 151322 | 665186 | 2016-05-16 | 2016 | 5 | 16 | https://genius.com/songs/2467124/apple_music_player
24344 | Brooklyn Took It | 4043 | 305 | 1994-05-24 | 1994 | 5 | 24 | https://genius.com/songs/24344/apple_music_player
21407 | Eulogy | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21407/apple_music_player
64376 | B.A.P. | 15693 | 3535 | 2012-03-27 | 2012 | 3 | 27 | https://genius.com/songs/64376/apple_music_player
9721 | True Honey Buns (Dat Freak Shit) | 732 | 3442 | 1996-04-02 | 1996 | 4 | 2 | https://genius.com/songs/9721/apple_music_player
37680 | 5% | 7691 | 2260 | 1999-12-07 | 1999 | 12 | 7 | https://genius.com/songs/37680/apple_music_player
19699 | The Shit Is Real (DJ Premier Remix) | 3049 | 83 | 1994-12-31 | 1994 | 12 | 31 | https://genius.com/songs/19699/apple_music_player
121514 | World Premier | 23300 | 1780 | 2013-02-26 | 2013 | 2 | 26 | https://genius.com/songs/121514/apple_music_player
204967 | Still Dirrty | 42414 | 1211 | 2006-08-09 | 2006 | 8 | 9 | https://genius.com/songs/204967/apple_music_player
3502957 | The Order | 396039 | 466 | 2018-03-02 | 2018 | 3 | 2 | https://genius.com/songs/3502957/apple_music_player
24356 | Invasion | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24356/apple_music_player
21300 | 2 Deep | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21300/apple_music_player
2935018 | Move Forward | 309248 | 233 | 2016-12-16 | 2016 | 12 | 16 | https://genius.com/songs/2935018/apple_music_player
691609 | Rosenberg Freestyle (Pre-release B4.DA.$$ Promo) |  | 18047 | 2015-01-19 | 2015 | 1 | 19 | https://genius.com/songs/691609/apple_music_player
83955 | The Epilogue | 12144 | 1022 | 2011-09-27 | 2011 | 9 | 27 | https://genius.com/songs/83955/apple_music_player
27009 | Wannabemceez | 4635 | 1269 | 1995-11-07 | 1995 | 11 | 7 | https://genius.com/songs/27009/apple_music_player
21830 | Sacrifice | 3498 | 6309 | 1995-11-21 | 1995 | 11 | 21 | https://genius.com/songs/21830/apple_music_player
21307 | Flip the Script | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21307/apple_music_player
3523671 | Interlude 1 (Salute) | 397700 | 239255 | 2018-03-16 | 2018 | 3 | 16 | https://genius.com/songs/3523671/apple_music_player
21415 | Put Up or Shut Up | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21415/apple_music_player
3180122 | Heart Cold | 286435 | 4637 | 2017-06-30 | 2017 | 6 | 30 | https://genius.com/songs/3180122/apple_music_player
83651 | Intro (Life) | 4043 | 305 | 1994-05-24 | 1994 | 5 | 24 | https://genius.com/songs/83651/apple_music_player
35809 | Jewelz | 7258 | 2992 | 1997-08-19 | 1997 | 8 | 19 | https://genius.com/songs/35809/apple_music_player
21359 | Watch What You Say | 3392 | 219 | 1995-07-18 | 1995 | 7 | 18 | https://genius.com/songs/21359/apple_music_player
33733 | Follow Instructions | 6766 | 192 | 2000-10-10 | 2000 | 10 | 10 | https://genius.com/songs/33733/apple_music_player
386122 | Policy | 7691 | 2260 | 2010-12-07 | 2010 | 12 | 7 | https://genius.com/songs/386122/apple_music_player
38899 | Unfucwitable | 8056 | 627 | 2002-08-13 | 2002 | 8 | 13 | https://genius.com/songs/38899/apple_music_player
302155 | Gangster | 16569 | 12338 | 2011-05-13 | 2011 | 5 | 13 | https://genius.com/songs/302155/apple_music_player
204743 | Back in the Day | 42414 | 1211 | 2006-08-09 | 2006 | 8 | 9 | https://genius.com/songs/204743/apple_music_player
32488 | Lady (Remix - Just Tha Beat Mix) | 365827 | 2270 | 1996-03-05 | 1996 | 3 | 5 | https://genius.com/songs/32488/apple_music_player
32813 | Someone | 6197 | 3258 | 1997-06-10 | 1997 | 6 | 10 | https://genius.com/songs/32813/apple_music_player
21413 | PLAYTAWIN | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21413/apple_music_player
72629 | Ain't Nuttin' Changed | 7628 | 3862 |  |  |  |  | https://genius.com/songs/72629/apple_music_player
40849 | Queens Day | 8892 | 1124 | 2001-04-13 | 2001 | 4 | 13 | https://genius.com/songs/40849/apple_music_player
12212 | Let 'Em Know | 1236 | 288 | 2010-08-03 | 2010 | 8 | 3 | https://genius.com/songs/12212/apple_music_player
21311 | Take Two and Pass | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21311/apple_music_player
2821869 | 1st (Remix) | 151322 | 665186 | 2016-06-08 | 2016 | 6 | 8 | https://genius.com/songs/2821869/apple_music_player
54185 | Opportunity Knocks | 7691 | 2260 | 2010-12-07 | 2010 | 12 | 7 | https://genius.com/songs/54185/apple_music_player
56904 | Ding! | 8846 | 471 | 2007-04-07 | 2007 | 4 | 7 | https://genius.com/songs/56904/apple_music_player
33652 | New Jack City | 6750 | 192 |  |  |  |  | https://genius.com/songs/33652/apple_music_player
21327 | Brainstorm | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/21327/apple_music_player
21324 | Comin' for Datazz | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/21324/apple_music_player
98392 | HVN4AGNGSTA | 24198 | 42 | 2012-11-19 | 2012 | 11 | 19 | https://genius.com/songs/98392/apple_music_player
700340 | It Was Written [Credits] | 7040 | 56 | 1996-07-02 | 1996 | 7 | 2 | https://genius.com/songs/700340/apple_music_player
540676 | PRhyme Album Cover & Tracklist | 113503 | 239255 | 2014-12-09 | 2014 | 12 | 9 | https://genius.com/songs/540676/apple_music_player
24355 | How I'm Livin' | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24355/apple_music_player
24359 | Revenge of the Prophet (Part 5) | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24359/apple_music_player
27119 | Gettin' Closer to God | 4664 | 2555 | 1997-01-01 | 1997 | 1 | 1 | https://genius.com/songs/27119/apple_music_player
203226 | Kingship | 31943 | 14148 |  |  |  |  | https://genius.com/songs/203226/apple_music_player
10016 | My Boston | 794 | 3685 |  |  |  |  | https://genius.com/songs/10016/apple_music_player
20282 | The King is Down (Rakim Diss) | 337274 | 3535 |  | 2006 |  |  | https://genius.com/songs/20282/apple_music_player
59263 | Words I Manifest (Remix) | 3400 | 220 | 1989-06-06 | 1989 | 6 | 6 | https://genius.com/songs/59263/apple_music_player
21326 | Blowin' Up The Spot | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/21326/apple_music_player
137198 | Reality Check |  | 45052 |  | 2006 |  |  | https://genius.com/songs/137198/apple_music_player
24351 | Statik | 4043 | 305 | 1994-05-24 | 1994 | 5 | 24 | https://genius.com/songs/24351/apple_music_player
62633 | Dirty Game | 15425 | 58 |  |  |  |  | https://genius.com/songs/62633/apple_music_player
16732 | Clockwork | 2250 | 1091 |  | 2001 |  |  | https://genius.com/songs/16732/apple_music_player
4027017 | Vic Mensa, G Herbo, Taylor Benett And Nick Grant Drop Heat! | 470715 | 132097 | 2018-10-16 | 2018 | 10 | 16 | https://genius.com/songs/4027017/apple_music_player
24996 | Gangstas Don't Cry | 4229 | 6934 |  | 2002 |  |  | https://genius.com/songs/24996/apple_music_player
21331 | Words From the Nutcracker | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/21331/apple_music_player
145965 | The Weekend | 38300 | 2839 | 2002-10-29 | 2002 | 10 | 29 | https://genius.com/songs/145965/apple_music_player
6128 | Sing Like Bilal | 4141 | 262 | 2011-02-22 | 2011 | 2 | 22 | https://genius.com/songs/6128/apple_music_player
21420 | The Ownerz | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21420/apple_music_player
330246 | Keepin It Real | 42883 | 66863 |  |  |  |  | https://genius.com/songs/330246/apple_music_player
21404 | Positivity | 3400 | 220 | 1989-06-06 | 1989 | 6 | 6 | https://genius.com/songs/21404/apple_music_player
61082 | Brooklyn In My Mind | 191 | 2194 | 2007-10-09 | 2007 | 10 | 9 | https://genius.com/songs/61082/apple_music_player
21828 | Inna Citi Life | 3498 | 6309 | 1995-11-21 | 1995 | 11 | 21 | https://genius.com/songs/21828/apple_music_player
24360 | Physical Stamina | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24360/apple_music_player
40723 | My Friend | 403355 | 471 | 2002-01-10 | 2002 | 1 | 10 | https://genius.com/songs/40723/apple_music_player
21362 | Hustlin' Daze | 3395 | 219 | 2000-10-03 | 2000 | 10 | 3 | https://genius.com/songs/21362/apple_music_player
21438 | Form of Intellect | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21438/apple_music_player
33649 | Firing Squad | 6750 | 192 | 1996-10-22 | 1996 | 10 | 22 | https://genius.com/songs/33649/apple_music_player
21811 | The Legacy | 3497 | 6309 |  | 1999 |  |  | https://genius.com/songs/21811/apple_music_player
21827 | Serious Rap Shit | 3498 | 6309 | 1995-11-21 | 1995 | 11 | 21 | https://genius.com/songs/21827/apple_music_player
27473 | Big Bad Lady | 4744 | 627 | 1997-06-24 | 1997 | 6 | 24 | https://genius.com/songs/27473/apple_music_player
2887147 | Elizabeth Bills |  | 14186 | 2018-02-16 | 2018 | 2 | 16 | https://genius.com/songs/2887147/apple_music_player
40612 | Hit 'Em | 8846 | 471 | 2007-04-07 | 2007 | 4 | 7 | https://genius.com/songs/40612/apple_music_player
21411 | Nice Girl, Wrong Place | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21411/apple_music_player
21444 | The Meaning of the Name | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21444/apple_music_player
10808 | Watch Your Back | 955 | 3862 |  |  |  |  | https://genius.com/songs/10808/apple_music_player
1584574 | Aiiight Chill... | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/1584574/apple_music_player
23832 | The Best Part | 3926 | 2209 | 2001-05-01 | 2001 | 5 | 1 | https://genius.com/songs/23832/apple_music_player
11686 | The Return | 1154 | 1605 |  |  |  |  | https://genius.com/songs/11686/apple_music_player
204827 | Intro (Back to Basics) | 42414 | 1211 | 2006-08-09 | 2006 | 8 | 9 | https://genius.com/songs/204827/apple_music_player
21303 | The Illest Brother | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21303/apple_music_player
2713258 | RD20 |  | 2 | 2016-06-25 | 2016 | 6 | 25 | https://genius.com/songs/2713258/apple_music_player
7586 | Self Mastery | 268 | 444 |  |  |  |  | https://genius.com/songs/7586/apple_music_player
362923 | Wrath of the Math | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/362923/apple_music_player
783283 | Streets of New York (City Life) (Unplugged) | 6333 | 362 | 2005-10-07 | 2005 | 10 | 7 | https://genius.com/songs/783283/apple_music_player
21419 | Werdz From the Ghetto Child | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21419/apple_music_player
19677 | I'm Gone | 3046 | 83 | 2010-07-27 | 2010 | 7 | 27 | https://genius.com/songs/19677/apple_music_player
57844 | International Flow Cypher |  | 1340 | 2011-10-11 | 2011 | 10 | 11 | https://genius.com/songs/57844/apple_music_player
21435 | Beyond Comprehension | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21435/apple_music_player
3667833 | N.Y. State Of Mind (Live) | 422199 | 56 | 2018-04-20 | 2018 | 4 | 20 | https://genius.com/songs/3667833/apple_music_player
33736 | Face Off | 6766 | 192 |  |  |  |  | https://genius.com/songs/33736/apple_music_player
21416 | Riot Akt | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21416/apple_music_player
12851 | Golden Terra of Rap | 1368 | 209 | 2010-10-05 | 2010 | 10 | 5 | https://genius.com/songs/12851/apple_music_player
33656 | Breakin' the Rules | 6751 | 192 |  | 1998 |  |  | https://genius.com/songs/33656/apple_music_player
9722 | Rugged Ruff | 732 | 3442 | 1996-04-02 | 1996 | 4 | 2 | https://genius.com/songs/9722/apple_music_player
62632 | Make It Clear | 15425 | 58 |  |  |  |  | https://genius.com/songs/62632/apple_music_player
24343 | Me, Not the Paper | 451117 | 305 | 1997-03-11 | 1997 | 3 | 11 | https://genius.com/songs/24343/apple_music_player
21440 | Here Today, Gone Tomorrow | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21440/apple_music_player
48186 | What a Mess | 10576 | 291 |  | 2002 |  |  | https://genius.com/songs/48186/apple_music_player
27728 | Baby, You Nasty (New Version) | 154484 | 348394 | 1990-02-06 | 1990 | 2 | 6 | https://genius.com/songs/27728/apple_music_player
338251 | Nastradamus [Album Art + Tracklist] | 7015 | 56 | 1999-11-23 | 1999 | 11 | 23 | https://genius.com/songs/338251/apple_music_player
21467 | Take a Rest | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21467/apple_music_player
64386 | Most Murderous Music Freestyle | 21543 | 466 | 2012-09-11 | 2012 | 9 | 11 | https://genius.com/songs/64386/apple_music_player
3188321 | Got That | 286435 | 4637 | 2017-06-30 | 2017 | 6 | 30 | https://genius.com/songs/3188321/apple_music_player
20258 | R.N.S. (Real Nigga Shit) | 3172 | 3535 |  |  |  |  | https://genius.com/songs/20258/apple_music_player
10659 | BEP Empire | 917 | 425 | 2000-08-08 | 2000 | 8 | 8 | https://genius.com/songs/10659/apple_music_player
109342 | Play Dirty | 21668 | 25285 | 2012-11-06 | 2012 | 11 | 6 | https://genius.com/songs/109342/apple_music_player
4026979 | BlocBoy JB, YBN Cordae And More Spit Some Fire | 470715 | 132097 |  |  |  |  | https://genius.com/songs/4026979/apple_music_player
21402 | No More Mr. Nice Guy | 3400 | 220 | 1989-06-06 | 1989 | 6 | 6 | https://genius.com/songs/21402/apple_music_player
21319 | You Know My Steez (3 Men And A Lady Remix) | 3386 | 220 | 1999-07-13 | 1999 | 7 | 13 | https://genius.com/songs/21319/apple_music_player
383638 | Beat Breakdowns Vol 3: Illmatic Special | 87185 | 72393 |  |  |  |  | https://genius.com/songs/383638/apple_music_player
204970 | Thank You (Dedication to Fans...) | 42414 | 1211 | 2006-08-09 | 2006 | 8 | 9 | https://genius.com/songs/204970/apple_music_player
2959610 | Next Level (Nyte Time Mix) | 9172 | 10350 | 1995-05-30 | 1995 | 5 | 30 | https://genius.com/songs/2959610/apple_music_player
539626 | The Premier |  | 144785 | 2014-10-01 | 2014 | 10 | 1 | https://genius.com/songs/539626/apple_music_player
21410 | Premier & The Guru | 3400 | 220 | 1989-06-06 | 1989 | 6 | 6 | https://genius.com/songs/21410/apple_music_player
21417 | Sabotage | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21417/apple_music_player
35816 | War Games | 7258 | 2992 | 1997-08-19 | 1997 | 8 | 19 | https://genius.com/songs/35816/apple_music_player
21442 | Execution of a Chump (No More Mr. Nice Guy Pt. 2) | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21442/apple_music_player
6124 | Hood Love | 8867 | 471 | 2009-10-20 | 2009 | 10 | 20 | https://genius.com/songs/6124/apple_music_player
21318 | So Wassup?! | 3386 | 220 |  | 1998 |  |  | https://genius.com/songs/21318/apple_music_player
21370 | Where's My Ladies? | 3395 | 219 | 2000-10-03 | 2000 | 10 | 3 | https://genius.com/songs/21370/apple_music_player
528928 | One Foot In The Door | 112919 | 583 |  |  |  |  | https://genius.com/songs/528928/apple_music_player
3035189 | Bum Bum Bum | 337027 | 2260 |  |  |  |  | https://genius.com/songs/3035189/apple_music_player
3523685 | Relationships (Skit) | 397700 | 239255 | 2018-03-16 | 2018 | 3 | 16 | https://genius.com/songs/3523685/apple_music_player
24363 | Too Perverted | 4045 | 305 | 1996-10-15 | 1996 | 10 | 15 | https://genius.com/songs/24363/apple_music_player
41717 | F.A.Y.B.A.N. | 9083 | 4772 | 1999-05-18 | 1999 | 5 | 18 | https://genius.com/songs/41717/apple_music_player
640295 | PRhyme Time |  | 239255 | 2014-12-18 | 2014 | 12 | 18 | https://genius.com/songs/640295/apple_music_player
626478 | BET Backroom Freestyle | 339810 | 239255 | 2014-12-12 | 2014 | 12 | 12 | https://genius.com/songs/626478/apple_music_player
13554 | Everybody Wanna Know | 1478 | 4303 | 1999-08-03 | 1999 | 8 | 3 | https://genius.com/songs/13554/apple_music_player
33647 | Brownsville | 6750 | 192 | 1996-01-01 | 1996 | 1 | 1 | https://genius.com/songs/33647/apple_music_player
2263523 | More Levels | 15693 | 3535 | 2012-03-27 | 2012 | 3 | 27 | https://genius.com/songs/2263523/apple_music_player
44242 | Enough Beef | 9655 | 63342 |  | 2005 |  |  | https://genius.com/songs/44242/apple_music_player
26700 | First Nigga | 411427 | 847 |  |  |  |  | https://genius.com/songs/26700/apple_music_player
4022680 | Numerical Slaughter | 50312 | 1281 | 2019-02-15 | 2019 | 2 | 15 | https://genius.com/songs/4022680/apple_music_player
499113 | Kick In The Door | 73150 | 528902 | 2007-12-24 | 2007 | 12 | 24 | https://genius.com/songs/499113/apple_music_player
2429279 | I Love Kanye (T.L.O.Preemix) |  | 2260 | 2016-02-25 | 2016 | 2 | 25 | https://genius.com/songs/2429279/apple_music_player
121363 | BET Cypher 2008 |  | 2260 |  |  |  |  | https://genius.com/songs/121363/apple_music_player
206165 | Skillz | 27686 | 36837 | 2009-04-02 | 2009 | 4 | 2 | https://genius.com/songs/206165/apple_music_player
70973 | Re:Generation Remix |  | 2260 |  |  |  |  | https://genius.com/songs/70973/apple_music_player
702143 | So Ghetto (Freestyle) |  | 27391 | 2014-08-07 | 2014 | 8 | 7 | https://genius.com/songs/702143/apple_music_player
1174110 | A Million Freestyle |  | 72 |  | 2006 |  |  | https://genius.com/songs/1174110/apple_music_player
33744 | Everyday | 6766 | 192 | 2000-10-10 | 2000 | 10 | 10 | https://genius.com/songs/33744/apple_music_player
35716 | Ya Dayz R #'D (Remix) | 7691 | 2260 | 2010-12-07 | 2010 | 12 | 7 | https://genius.com/songs/35716/apple_music_player
2770250 | Friend Or Foe Pt. 3 |  | 5797 | 2016-06-25 | 2016 | 6 | 25 | https://genius.com/songs/2770250/apple_music_player
20257 | Part of My Life | 3172 | 3535 |  |  |  |  | https://genius.com/songs/20257/apple_music_player
42504 | Get It Done | 9258 | 5797 |  | 2007 |  |  | https://genius.com/songs/42504/apple_music_player
21428 | Natural | 3401 | 220 |  | 2002 |  |  | https://genius.com/songs/21428/apple_music_player
441605 | The Meeting (Problems or Peace) | 425880 | 1523395 | 2014-05-29 | 2014 | 5 | 29 | https://genius.com/songs/441605/apple_music_player
7578 | Mic Stance | 268 | 444 |  |  |  |  | https://genius.com/songs/7578/apple_music_player
196724 | Touch & D-Stroy | 38880 | 3520 |  |  |  |  | https://genius.com/songs/196724/apple_music_player
21398 | Jazz Music | 3400 | 220 | 1989-06-06 | 1989 | 6 | 6 | https://genius.com/songs/21398/apple_music_player
45678 | The Piece Maker | 10002 | 3520 | 2000-04-18 | 2000 | 4 | 18 | https://genius.com/songs/45678/apple_music_player
4026970 | Casanova, Phora, Shawn Smith And More Put On For Their Cities | 470715 | 132097 | 2018-10-16 | 2018 | 10 | 16 | https://genius.com/songs/4026970/apple_music_player
70935 | Thiz Iz Hip Hop | 15832 | 403 |  |  |  |  | https://genius.com/songs/70935/apple_music_player
21412 | Hiney | 3401 | 220 | 2003-06-24 | 2003 | 6 | 24 | https://genius.com/songs/21412/apple_music_player
3193090 | Free | 151322 | 665186 | 2017-08-11 | 2017 | 8 | 11 | https://genius.com/songs/3193090/apple_music_player
606710 | Reddit AMA |  | 239255 | 2014-12-05 | 2014 | 12 | 5 | https://genius.com/songs/606710/apple_music_player
110054 | Chest 2 Chest | 409188 | 233 |  | 1998 |  |  | https://genius.com/songs/110054/apple_music_player
2289088 | Daily Operation | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/2289088/apple_music_player
7967 | The Actual | 331 | 3085 | 1998-01-01 | 1998 | 1 | 1 | https://genius.com/songs/7967/apple_music_player
21298 | Hardcore Composer | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21298/apple_music_player
105729 | A Million More | 8846 | 471 | 2007-04-07 | 2007 | 4 | 7 | https://genius.com/songs/105729/apple_music_player
2335334 | Intro (The First Step) | 3389 | 220 | 1994-03-08 | 1994 | 3 | 8 | https://genius.com/songs/2335334/apple_music_player
21320 | Gotta Get Over (Taking Loot) | 3386 | 220 | 1992-11-24 | 1992 | 11 | 24 | https://genius.com/songs/21320/apple_music_player
27479 | Some Shit | 4744 | 627 | 1997-06-24 | 1997 | 6 | 24 | https://genius.com/songs/27479/apple_music_player
21436 | As I Read My S-A | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21436/apple_music_player
7641 | Weed Scented | 272 | 20601 |  |  |  |  | https://genius.com/songs/7641/apple_music_player
24201 | Love is Gone | 415336 | 1432995 | 2002-04-09 | 2002 | 4 | 9 | https://genius.com/songs/24201/apple_music_player
21443 | Name Tag (Premier & The Guru) | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21443/apple_music_player
33753 | Welcome to Brownsville | 6766 | 192 | 2000-10-10 | 2000 | 10 | 10 | https://genius.com/songs/33753/apple_music_player
105741 | Fastlane | 26059 | 5734 |  |  |  |  | https://genius.com/songs/105741/apple_music_player
44923 | How We Rock | 9837 | 2506 | 2008-09-30 | 2008 | 9 | 30 | https://genius.com/songs/44923/apple_music_player
246639 | That White | 3048 | 83 | 2008-03-11 | 2008 | 3 | 11 | https://genius.com/songs/246639/apple_music_player
21448 | What You Want This Time? | 3409 | 220 | 1991-01-15 | 1991 | 1 | 15 | https://genius.com/songs/21448/apple_music_player
2133945 | Hate | 7628 | 3862 |  |  |  |  | https://genius.com/songs/2133945/apple_music_player
37678 | Married 2 Tha Game | 7691 | 2260 | 2010-12-07 | 2010 | 12 | 7 | https://genius.com/songs/37678/apple_music_player
26932 | Bring It to Da Cypher | 4631 | 1269 |  | 1998 |  |  | https://genius.com/songs/26932/apple_music_player
13204 | J-Zone, Al-Shid, Celph Titled, and Rok One Freestyle (Brothers on the Slide: The Lost Freestyle Sessions) | 145205 | 644397 |  | 2001 |  |  | https://genius.com/songs/13204/apple_music_player
2161410 | Throw Up Ya Gunz |  | 22 | 2015-06-15 | 2015 | 6 | 15 | https://genius.com/songs/2161410/apple_music_player
21310 | Stay Tuned | 3385 | 220 | 1992-05-05 | 1992 | 5 | 5 | https://genius.com/songs/21310/apple_music_player
98381 | Hardbody | 24247 | 3685 |  |  |  |  | https://genius.com/songs/98381/apple_music_player
33487 | Cop Hell |  | 251 |  | 1992 |  |  | https://genius.com/songs/33487/apple_music_player
2163313 | Classic |  | 223276 | 2015-06-16 | 2015 | 6 | 16 | https://genius.com/songs/2163313/apple_music_player
21396 | 2 Steps Ahead | 3400 | 220 | 1989-06-06 | 1989 | 6 | 6 | https://genius.com/songs/21396/apple_music_player
21821 | 2 Thousand | 3498 | 6309 | 1995-11-21 | 1995 | 11 | 21 | https://genius.com/songs/21821/apple_music_player
