song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
2830075|Seven Million|2016-07-31|2016|7|31|https://genius.com/songs/2830075/apple_music_player
3209316|Two®|2017-08-25|2017|8|25|https://genius.com/songs/3209316/apple_music_player
442832|XXL Freshmen 2014 Cypher - Part 1|2014-06-02|2014|6|2|https://genius.com/songs/442832/apple_music_player
3209334|UnFazed|2017-08-25|2017|8|25|https://genius.com/songs/3209334/apple_music_player
144097|Nasty|2013-04-23|2013|4|23|https://genius.com/songs/144097/apple_music_player
3209329|No Sleep Leak|2017-08-25|2017|8|25|https://genius.com/songs/3209329/apple_music_player
3151477|Loaded|2017-11-17|2017|11|17|https://genius.com/songs/3151477/apple_music_player
3209335|Pretty Mami|2017-08-25|2017|8|25|https://genius.com/songs/3209335/apple_music_player
76024|Us|2012-04-24|2012|4|24|https://genius.com/songs/76024/apple_music_player
2456809|Team Rocket|2016-04-15|2016|4|15|https://genius.com/songs/2456809/apple_music_player
87318|100|2012-09-05|2012|9|5|https://genius.com/songs/87318/apple_music_player
589927|#icanteven|2014-11-21|2014|11|21|https://genius.com/songs/589927/apple_music_player
3209333|Early 20 Rager|2017-08-25|2017|8|25|https://genius.com/songs/3209333/apple_music_player
2850189|Goyard Bag|2016-09-02|2016|9|2|https://genius.com/songs/2850189/apple_music_player
2830081|You're Lost|2016-07-31|2016|7|31|https://genius.com/songs/2830081/apple_music_player
71|Go Crazy|2005-07-26|2005|7|26|https://genius.com/songs/71/apple_music_player
2406801|Left, Right|2016-01-31|2016|1|31|https://genius.com/songs/2406801/apple_music_player
78675|This Thing of Ours|||||https://genius.com/songs/78675/apple_music_player
3710718|No Time|2018-05-11|2018|5|11|https://genius.com/songs/3710718/apple_music_player
4125707|Trauma|2018-10-30|2018|10|30|https://genius.com/songs/4125707/apple_music_player
466|Cannon|2006-05-22|2006|5|22|https://genius.com/songs/466/apple_music_player
3221379|Bi Polar|2017-09-22|2017|9|22|https://genius.com/songs/3221379/apple_music_player
500929|Holy Ghost|2014-09-02|2014|9|2|https://genius.com/songs/500929/apple_music_player
2344054|Safe House|2015-10-30|2015|10|30|https://genius.com/songs/2344054/apple_music_player
409689|Lurk|2014-04-22|2014|4|22|https://genius.com/songs/409689/apple_music_player
2347397|Paradise|2015-10-30|2015|10|30|https://genius.com/songs/2347397/apple_music_player
512244|Holy Ghost (Remix)|2014-09-03|2014|9|3|https://genius.com/songs/512244/apple_music_player
