song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
342938,On. Now,2013-10-14,2013,10,14,https://genius.com/songs/342938/apple_music_player
355774,Another One,2012-10-01,2012,10,1,https://genius.com/songs/355774/apple_music_player
2946457,N ME,2017-01-01,2017,1,1,https://genius.com/songs/2946457/apple_music_player
70528,Pajama Pants,2012-04-03,2012,4,3,https://genius.com/songs/70528/apple_music_player
2464491,Sexually,,,,,https://genius.com/songs/2464491/apple_music_player
2946462,Drop,2017-01-01,2017,1,1,https://genius.com/songs/2946462/apple_music_player
514681,Music N History,2014-08-30,2014,8,30,https://genius.com/songs/514681/apple_music_player
2862063,Goosebumps(Travis Scott & Kendrick Lamar Remix),2016-09-16,2016,9,16,https://genius.com/songs/2862063/apple_music_player
1899964,Birds Could Talk,2015-05-22,2015,5,22,https://genius.com/songs/1899964/apple_music_player
3873482,Any Other Way,,,,,https://genius.com/songs/3873482/apple_music_player
190286,Wit It,,,,,https://genius.com/songs/190286/apple_music_player
3540467,She Said Ur Blessed,2018-03-02,2018,3,2,https://genius.com/songs/3540467/apple_music_player
2843361,No Reason,2016-08-25,2016,8,25,https://genius.com/songs/2843361/apple_music_player
578268,Churches,2014-10-24,2014,10,24,https://genius.com/songs/578268/apple_music_player
62465,My Dawgz,2011-10-31,2011,10,31,https://genius.com/songs/62465/apple_music_player
3257768,DEMXN,2016-04-26,2016,4,26,https://genius.com/songs/3257768/apple_music_player
3545983,Billy Ocean,2018-02-24,2018,2,24,https://genius.com/songs/3545983/apple_music_player
4183488,Kevin Durant,2018-12-25,2018,12,25,https://genius.com/songs/4183488/apple_music_player
3270694,Go Down,2017-10-11,2017,10,11,https://genius.com/songs/3270694/apple_music_player
4291108,Find a Way,2019-02-08,2019,2,8,https://genius.com/songs/4291108/apple_music_player
101806,Reservations,,,,,https://genius.com/songs/101806/apple_music_player
198127,Ox,,,,,https://genius.com/songs/198127/apple_music_player
1899579,Gangsta Shit,2015-05-22,2015,5,22,https://genius.com/songs/1899579/apple_music_player
2473109,Still Finessin',2016-04-11,2016,4,11,https://genius.com/songs/2473109/apple_music_player
2899296,Told Me That,2016-10-30,2016,10,30,https://genius.com/songs/2899296/apple_music_player
513111,10 G's (Remix),,,,,https://genius.com/songs/513111/apple_music_player
3117522,Group Thang (DEMO),2017-06-08,2017,6,8,https://genius.com/songs/3117522/apple_music_player
3234382,Never Miss,2017-09-13,2017,9,13,https://genius.com/songs/3234382/apple_music_player
3392962,BYLUG Outro,2018-01-26,2018,1,26,https://genius.com/songs/3392962/apple_music_player
2871229,Traffic,,,,,https://genius.com/songs/2871229/apple_music_player
3166329,She Knows What She Wants,2017-07-21,2017,7,21,https://genius.com/songs/3166329/apple_music_player
4179047,Bearbrick,2018-12-25,2018,12,25,https://genius.com/songs/4179047/apple_music_player
153293,Only N Atlanta,2013-05-07,2013,5,7,https://genius.com/songs/153293/apple_music_player
3225695,Rain (Demo),,,,,https://genius.com/songs/3225695/apple_music_player
4291109,Eastside,2019-02-08,2019,2,8,https://genius.com/songs/4291109/apple_music_player
2475980,Never Seen Money,2016-05-15,2016,5,15,https://genius.com/songs/2475980/apple_music_player
3270696,Block Up,2017-10-11,2017,10,11,https://genius.com/songs/3270696/apple_music_player
3092128,When You Say,2017-05-19,2017,5,19,https://genius.com/songs/3092128/apple_music_player
3100330,Badside,2017-05-19,2017,5,19,https://genius.com/songs/3100330/apple_music_player
2843683,I Love It (Work),2016-08-23,2016,8,23,https://genius.com/songs/2843683/apple_music_player
4183483,Fiji,2018-12-25,2018,12,25,https://genius.com/songs/4183483/apple_music_player
143974,Picture Me Rollin',2013-05-21,2013,5,21,https://genius.com/songs/143974/apple_music_player
88686,Connect,,,,,https://genius.com/songs/88686/apple_music_player
88686,Connect,,,,,https://genius.com/songs/88686/apple_music_player
